,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
5814,5814,HUAWEI Mate 9,太过份了，还6.18不降价，才6.6就降了，还送劵！！,1,2017-06-06 10:36:44,j***2,黑色,标准版,128GB,来自京东Android客户端,金牌会员
5815,5815,HUAWEI Mate 9,网速慢，运行速度慢！又重，还没有mate8好?,1,2017-06-05 21:48:00,s***9,黑色,标准版,128GB,来自京东Android客户端,钻石会员
5816,5816,HUAWEI Mate 9,物流信息上显示的是6月4号配送过来，打电话问了快递也说了可以送过来，现在已经是5号了，请问我的快递去哪里了？能不能给我个答复。,1,2017-06-05 10:48:55,jVshbdCQTDoy,黑色,标准版,64GB,来自微信购物,银牌会员
5817,5817,HUAWEI Mate 9,"我测速只有460,明摆着就是2.0的闪存，看到有人测速800+心情很不爽，客服给我的唯一解释就是手机信息是2.1的，感觉对牛谈情。",1,2017-06-04 18:12:12,n***听,月光银,标准版,32GB,,钻石会员
5818,5818,HUAWEI Mate 9,想想就来火，才买没2天就掉价你300。啥都不说了，京东的价格示最乱的，随便定，随便升降。垃圾玩意。,1,2017-06-04 14:39:01,j***莮,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5819,5819,HUAWEI Mate 9,京东店大欺客，太让人生气了，刚买一个多礼拜，过来一看降了300块，要在实体店还能申请差价，以后再也不在京东买东西了，也不买华为机了！！！！！,1,2017-06-04 10:27:54,杨***9,黑色,标准版,64GB,来自京东Android客户端,金牌会员
5820,5820,HUAWEI Mate 9,很不好的一次购物体验，10的多天降了300块！,1,2017-06-04 09:50:37,青***凉,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5821,5821,HUAWEI Mate 9,手机还可以，电池一般，气愤的是去合作点提货还要收钱，我从来没碰到过这种事，向客服反应，爱理不理，答非所问，操,1,2017-06-04 08:59:55,b***s,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5822,5822,HUAWEI Mate 9,降价太快。我劝大家还是不要在京东买了,1,2017-06-03 22:48:25,黄***0,陶瓷白,标准版,64GB,来自京东Android客户端,金牌会员
5823,5823,HUAWEI Mate 9,一点也不好，刚买了手机屏幕就摔碎了。什么优惠也没有以后告别华为。,1,2017-06-03 20:59:39,w***1,陶瓷白,标准版,64GB,,钻石会员
5824,5824,HUAWEI Mate 9,我想知道，京东什么时候用这样的包装了，气泡袋呢？首次买好东西就给我这样包装，心里真不是滋味,1,2017-06-04 10:08:48,禁***条,托帕蓝,标准版,64GB,来自京东Android客户端,钻石会员
5825,5825,HUAWEI Mate 9,京东客服好无赖，七天内反应问题，两周过去了，还是审核中，好吧，我等。,1,2017-06-03 20:59:37,z***g,香槟金,标准版,128GB,来自京东Android客户端,钻石会员
5826,5826,HUAWEI Mate 9,一点也不好，刚买了手机屏幕就摔碎了。什么优惠也没有以后告别华为。,1,2017-06-03 20:57:46,w***1,黑色,标准版,128GB,,钻石会员
5827,5827,HUAWEI Mate 9,如果能不给星，我一星都不想给，跟p10一样，要抽奖，我中了二等奖，480多兆的，联系了售后，反正就是，能用就行，不要用第三方评价华为产品的好坏。让给官方软件测，没有。就华为这个态度，迟早倒闭，就这价格，2799我忍了。ps售后只会复制粘贴。,1,2017-06-03 20:51:22,j***d,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5828,5828,HUAWEI Mate 9,买的时候才不到一个月就降320，难道商品有问题？经不住时间考验？？？,1,2017-06-03 13:31:35,春***里,陶瓷白,标准版,128GB,来自京东Android客户端,金牌会员
5829,5829,HUAWEI Mate 9,很差！刚买完就降价300，第8天才发现，不给返差价，各位要买手机的注意了！！！！,1,2017-06-03 13:26:54,a***3,黑色,标准版,128GB,来自京东iPhone客户端,PLUS会员
5830,5830,HUAWEI Mate 9,怎么又降价了啊？没一个月呢，就降了300块啊，太不靠谱了吧,1,2017-06-03 12:37:08,2***2,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5831,5831,HUAWEI Mate 9,屏幕太差了，一个半月，屏碎了两回了，屏幕太垃圾！,1,2017-06-03 06:39:13,t***5,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5832,5832,HUAWEI Mate 9,一流的物流？一流的服务？拉倒吧，手机26号就半路丢件了，还是我发现的，打了无数电话和客服沟通，才承认的。然后至今没有退款，问其理由还说要丢件返回京东，责任划分清楚才给我退。大家说荒唐不，你们的原因还让我等着！！！！千万不要来这买了。,1,2017-06-03 18:50:59,y***0,摩卡金,标准版,64GB,来自京东Android客户端,金牌会员
5833,5833,HUAWEI Mate 9,质量好，美中不足的是，买了没几天就降价了。生气?,1,2017-06-02 18:55:28,j***q,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5834,5834,HUAWEI Mate 9,商家毫无信用，刚买的机子3天，就掉价300，联系客服第一天还说可以保价，退还300，第2天却告知不能退300，要扣除赠品的钱，只能退90.京东上明明说7天无理由退货，客服却告知，已经使用的手机是不能退货的，这不是自己打自己脸吗？感觉都是上当了，分明是拿消费者的智商开玩笑的。,1,2017-06-02 18:29:09,l***3,摩卡金,标准版,64GB,,金牌会员
5835,5835,HUAWEI Mate 9,差评！本来一直相信京东的，结果今天去一问，比实体店贵好多，并且刚收到货不到一周就降价！我想问问能退货吗？,1,2017-06-02 18:05:36,s***l,陶瓷白,标准版,64GB,来自京东Android客户端,PLUS会员
5836,5836,HUAWEI Mate 9,老板，没有给我发票，找不到您的联系方式，请回答我怎样能拿到发票。,1,2017-06-02 16:45:43,jd_1358161258,黑色,标准版,128GB,,PLUS会员
5837,5837,HUAWEI Mate 9,买的时候3899，半个月不到现在才3299，这价格掉太快了！必须差评！,1,2017-06-02 16:31:41,j***j,黑色,标准版,64GB,来自微信购物,金牌会员
5838,5838,HUAWEI Mate 9,差评哦，第一次差评，买了2个这个型号的手机了，掉价这么快，还没收到多久就降价300呢，后面买的朋友一定要咨询客服问清楚保价时间,1,2017-06-02 15:03:52,j***0,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5839,5839,HUAWEI Mate 9,国产手机真心不耐摔，不到一个月就摔了下就爆屏了！唉。。本身质量就有问题所在，维修费还要那么贵。中国人真会做生意阿！,1,2017-06-02 10:15:25,j***a,摩卡金,标准版,64GB,来自京东iPhone客户端,金牌会员
5840,5840,HUAWEI Mate 9,指纹解锁没有半个月就坏了，去保修竟然要五百,1,2017-06-03 17:07:24,越***达,黑色,标准版,128GB,来自京东Android客户端,金牌会员
5841,5841,HUAWEI Mate 9,连个发票都没有？,1,2017-06-03 14:55:56,一***i,玛瑙红,标准版,64GB,来自京东Android客户端,金牌会员
5842,5842,HUAWEI Mate 9,客服态度差，VIP专线更差，解决不了我的问题，沟通了很久很久，还让我自己打电话过去，后面100单全部差评，直到你们打电话过来告诉我认识到问题所在再说。,1,2017-06-02 17:24:09,f***s,黑色,标准版,64GB,,钻石会员
5843,5843,HUAWEI Mate 9,"第1次用华为，挺失望：1.箱子严重变形跟垃圾一样的送过来；2.吹嘘的徕卡人像大师拍出来的照片丑的吓哭了，手机的功能键很不好用，看在6+128还能支持128G高速卡的份上勉强好评！
国人可以支持国货，但是国货也要挣点气，别一门心思的搞水军、吹广告，东西做不好都是白搭，坑国人的下场就是被国人所唾弃，就是找。死！！！！1",1,2017-06-02 17:08:39,j***9,摩卡金,标准版,128GB,,PLUS会员
5844,5844,HUAWEI Mate 9,androbench跑分799.84闪存的确很快。我另外的荣耀5c才251.华为的确是能挡 bullet，很好用。但系统比魅族差。耳机，充电器，数据线，typeC转换器。送手机保护壳。京东竟然把货发到小北那里去，然后在我要求下发回去横枝岗五十六号大院。快递员在我没收货就擅自写我收货了。还是挺好用，【京东】【您好，京东】您在京东购买的订单575225xxxx正在配送途中，为了保障您的购物安全，特开设验证码提货方式，请您在配送员送达之后，凭提货码xxxx5完成签收，感谢您对京东的支持与信赖。【京东】【您好，京东】您在京东购买的订单5752xxx73xxx正在配送途中，为了保障您的购物安全，特开设验证码提货方式，请您在配送员送达之后，凭提货码xxx49完成签收，感谢您对京东的支持与信赖,1,2017-06-02 17:05:49,u***r,黑色,标准版,128GB,来自京东Android客户端,金牌会员
5845,5845,HUAWEI Mate 9,卖完就降价，京东真垃圾,1,2017-06-02 05:48:16,菜***r,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5846,5846,HUAWEI Mate 9,机子本身没问题，买下来半个月不到直降300，也是没谁了，闹心,1,2017-06-02 00:26:51,j***m,摩卡金,标准版,64GB,来自京东Android客户端,金牌会员
5847,5847,HUAWEI Mate 9,为什么才买这就降300了？,1,2017-06-01 23:41:35,j***g,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5848,5848,HUAWEI Mate 9,差评，下单到现在还没有三天时间降价300,1,2017-06-01 13:14:42,彡***欢,香槟金,标准版,64GB,来自京东Android客户端,钻石会员
5849,5849,HUAWEI Mate 9,不到7天就降价，我申请保价，京东居然又把价格改回去，还好我有截图，让大家看看，再也不买京东商品，欺瞒消费者。大家遇到类似情况，先提交订单保存证据，在找他们理论，我没经验，让他们有时间改价格，我从来没给过差评，包括**，这次是第一次。,1,2017-06-01 12:59:28,栋***灬,月光银,标准版,32GB,来自京东iPhone客户端,PLUS会员
5850,5850,HUAWEI Mate 9,就是垃圾，用了两天，不能连接4G网络，也不能连接wiff,1,2017-06-01 12:47:22,x***1,陶瓷白,标准版,128GB,,银牌会员
5851,5851,HUAWEI Mate 9,这款手机其他方面都还好，但让我最最不能接受的是，每次打完电话后挂机了居然有长达半分钟的死机时间，动都不能动，甚至不能熄屏，我不知道别人的怎么样，但我想我以后都不会再想买华为手机了,1,2017-06-01 12:30:29,j***福,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5852,5852,HUAWEI Mate 9,不爽，贬值太快，没几天就贬值了300元,1,2017-06-01 17:50:11,j***a,陶瓷白,标准版,128GB,来自京东Android客户端,PLUS会员
5853,5853,HUAWEI Mate 9,刚买就降价！！！也不送优惠券不差价！！！而且降价这么多！,1,2017-06-01 12:07:12,X***6,月光银,标准版,32GB,来自京东iPhone客户端,PLUS会员
5854,5854,HUAWEI Mate 9,东西很好，物流也很快，为啥我昨天买的，今天就降三百,1,2017-06-01 11:58:25,胡***_,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5855,5855,HUAWEI Mate 9,刚买几天就降价四百块，这也太坑了,1,2017-06-01 11:08:19,j***3,香槟金,标准版,64GB,来自京东Android客户端,金牌会员
5856,5856,HUAWEI Mate 9,手机电池对不起这个价钱，玩游戏也就3个多小时，有的时候玩游戏卡顿3秒钟，不是很满意，这款电话贵了,1,2017-06-01 09:57:34,李***美,黑色,标准版,128GB,来自微信购物,金牌会员
5857,5857,HUAWEI Mate 9,5天降价300，客服爱理不理，你们京东就这个态度哦？厉害了，客服一问三不知啊，还是我自己查到有价保去问她，她才说有，那我不问是不是就算了呀。之前一直问618有没有活动。。。不知道。。不知道。。。你们知道啥。。。,1,2017-06-01 09:35:22,j***r,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5858,5858,HUAWEI Mate 9,哎！坑人的手机，才一个月，跌了600，哎，。，亏大了,1,2017-06-01 01:14:51,西***疯,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5859,5859,HUAWEI Mate 9,内存中奖了，不是最好版本，哎，想碰运气的可以买这款手机试试，真心不推荐，我这也就看在减300的活动，讲究用了，不会在用华为了，太把自己当回事，一样价格混用内存,1,2017-05-31 17:44:48,k***j,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5860,5860,HUAWEI Mate 9,给京东客服一百个赞 mate9太失望 竟然基本的电话功能都这么差 买来用了一天别人打我电话是无法接通 偶尔能接通要等很长时间 准备换货 客服说很多都有此类问题而华为不承认 建议退货 我就退掉了,1,2017-05-31 13:02:33,鸭***德,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5861,5861,HUAWEI Mate 9,特别恶心，客服更加让人无语,1,2017-06-01 16:30:36,y***6,月光银,标准版,32GB,来自京东iPhone客户端,金牌会员
5862,5862,HUAWEI Mate 9,9跟差，照相偏色，更艳点，屏幕发黄，不值这个价钱,1,2017-06-01 06:33:15,c***s,摩卡金,标准版,128GB,来自京东iPhone客户端,钻石会员
5863,5863,HUAWEI Mate 9,第一次网上买手机，，问了半天，连手机膜都不送，只寄过来的手机，没有任何的发票，差评差评,1,2017-05-31 10:53:10,zzy920405,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5864,5864,HUAWEI Mate 9,华为手机不行，性价比太低，作为国产货，那么低端得配置，价格反而那么高，不值，特别是系统自身的运存占了总运存的60%，很多不需要的软件无法卸载，属于流氓系统，严重鄙视????????,1,2017-05-30 22:37:10,绽***放,摩卡金,标准版,128GB,来自京东Android客户端,钻石会员
5865,5865,HUAWEI Mate 9,垃圾的很 客服说90分钟充满 我这个手机用了两个多小时 打王者荣耀一句30分钟左右用要20%的电 闪存不说了 跟P10差不多,1,2017-05-30 20:17:54,j***e,月光银,标准版,32GB,来自京东Android客户端,PLUS会员
5866,5866,HUAWEI Mate 9,买了个音量开关松动的，在退货，又买了一个，要是在有事，华为你可以去死了,1,2017-05-30 20:03:30,s***6,黑色,标准版,128GB,来自京东Android客户端,钻石会员
5867,5867,HUAWEI Mate 9,一星都嫌多，没想到花这么多钱买了个垃圾，手机卡顿不说了，总是发热太让人无语了，最后一次买华为了！,1,2017-05-30 11:48:55,乐***者,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5868,5868,HUAWEI Mate 9,差评！听筒声音突然变小，在客服的指导下又说重启又说恢复出厂设置，客服说了可以备份，但是还是成功的在客服的指导下把所有的备份数据清除了，客服接下来说这样是恢复不了的。问题也没有得到解决，我真的是无语了，然后被客服要求去售后，带上发票还是电子发票要自行下载打印，这就是京东的服务质量，关键还比实体店贵，绝对不可能再买第二次，也被客服气死了，一直道歉有什么用，简直是瞎指挥！,1,2017-05-29 10:27:27,m***3,摩卡金,标准版,64GB,来自京东iPhone客户端,钻石会员
5869,5869,HUAWEI Mate 9,我不得不说这是什么破手机，刚开始是没有快速充电，现在到好直接充不上电了！没有反应。,1,2017-05-29 00:27:55,j***e,摩卡金,标准版,64GB,来自京东Android客户端,银牌会员
5870,5870,HUAWEI Mate 9,"高度怀疑水机一个，发票是最基本的东西，却找不到！！京东自营也是如此虚伪！
请求退机，一直未回应！",1,2017-05-28 10:23:07,R***C,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5871,5871,HUAWEI Mate 9,两个月的新机突然卡死，检测说是主板问题，客服说过了期限无法退换，那就这样吧，自己长记性,1,2017-05-27 12:31:46,j***f,黑色,标准版,64GB,来自京东iPhone客户端,金牌会员
5872,5872,HUAWEI Mate 9,质量不怎么样，实在话，不建议购买！拍照不清晰，打电话挂不断！,1,2017-05-27 10:58:53,1***v,月光银,标准版,32GB,来自京东iPhone客户端,PLUS会员
5873,5873,HUAWEI Mate 9,这是退货机，京东应该感到耻辱。我在京东买过鼠标，结果封口处封了2层。现在买这台手机，外面虽然包着膜，但打开一看，手机上有明显的灰尘，手机背壳甚至有一条划痕。***虽然说不卖假货，但二手货卖得666啊。我本是赶着用手机才从京东卖，不想再次遭遇2手冬。无耻京东。,1,2017-05-27 09:19:51,淡***者,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5874,5874,HUAWEI Mate 9,"优点：手机设计和做工越来越好。
缺点：是UFS2.0,读取速度只有400多兆，难怪要降价300，华为这次为小利把名声搞坏了，因小失大。
总结：给老年人用还不错。",1,2017-05-27 00:38:50,a***3,月光银,标准版,32GB,,钻石会员
5875,5875,HUAWEI Mate 9,手机相当不错，但是快充头莫明其妙的就烧了，黑乎乎一片，用不了了，才两个月不到。联系客服，没人理我。,1,2017-05-26 14:06:19,8***3,黑色,标准版,128GB,来自京东Android客户端,金牌会员
5876,5876,HUAWEI Mate 9,20号买的手机玛瑙红，25号从裤兜里掉出来，屏碎了，钢化膜也贴了，手机壳也装了，就这样碎了，给售后打电话，说是我自己摔得，自费维修670，说不是质量问题，关键是我是蹲下的时候掉出来的，还不到半米距离，不是质量问题，我真就呵呵了，自费维修，大家想想吧,1,2017-05-25 16:35:34,s***9,玛瑙红,标准版,64GB,来自京东Android客户端,钻石会员
5877,5877,HUAWEI Mate 9,上午想申请价格保护，京东客服太不好联系了，网上客服也不给回复，网上申请价格保护也没有回复，本来是7天价格保护，好不容易打通电话还告诉我不是7个整天，到前一天晚上，多用一天多花3百，非常不开心。,1,2017-06-01 14:32:12,i***0,月光银,标准版,32GB,,金牌会员
5878,5878,HUAWEI Mate 9,充电器插头太松了，稍微动一下就不充电了,1,2017-05-30 07:59:52,二***木,月光银,标准版,32GB,,PLUS会员
5879,5879,HUAWEI Mate 9,客服不讲理，出问题就让去华为售后，售后说找京东，你们真能玩人，坑bi,1,2017-05-29 23:03:12,1***0,黑色,标准版,128GB,来自京东Android客户端,钻石会员
5880,5880,HUAWEI Mate 9,刚拿到手，连续拍了十几张照片，测试一下拍照效果，结果手机发烫！试了几次，结果都是发烫！无语！我想我是买到假货了！果断退货！华为，我的一颗支持国货的爱国心就这样被你烫碎了！表扬一下京东物流，速度快服务好！,1,2017-05-23 12:47:41,未***G,黑色,标准版,64GB,来自京东iPhone客户端,金牌会员
5881,5881,HUAWEI Mate 9,差评，明明买的mate9给我送的vivo退换花了3、4天时间。本来是母亲节孝敬老妈的礼物。现在搞的很不愉快。最关键的是客服还恬不知耻的给我妈打电话说不要给差评多写点评论。这是我第一次在京东买东西，也是最后一次了。,1,2017-05-23 08:16:24,j***i,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5882,5882,HUAWEI Mate 9,我想说收到的时候膜已经贴好了   严重怀疑不是一手新机  所以申请退货了,1,2017-05-22 19:14:35,w***8,香槟金,标准版,64GB,来自京东Android客户端,PLUS会员
5883,5883,HUAWEI Mate 9,三个月不到指纹就坏了,1,2017-05-22 15:46:31,我***哥,黑色,标准版,64GB,来自京东iPhone客户端,金牌会员
5884,5884,HUAWEI Mate 9,劝大家别买这款手机，屏幕太容易碎了。30公分高的距离，从口袋掉到地上，有保护壳及防爆贴膜的情况下就成这样子。换屏要670，呵呵&hellip;&hellip;,1,2017-05-21 13:35:14,j***2,摩卡金,标准版,64GB,来自京东Android客户端,金牌会员
5885,5885,HUAWEI Mate 9,电池不耐用 。。。。。。。。,1,2017-05-21 13:31:27,H***z,月光银,标准版,32GB,来自京东iPhone客户端,金牌会员
5886,5886,HUAWEI Mate 9,垃圾 给的是二手机 最高权限都被别人获取了 拿去售后 说是 刷不进系统 换了块主板 都想骂街最差的一次购物 烦都烦死了再买华为我就是狗,1,2017-05-21 07:24:56,棒***狗,黑色,标准版,64GB,来自京东Android客户端,钻石会员
5887,5887,HUAWEI Mate 9,一星吧，什么2000万，1200万像素，坑，前置摄像头更坑，模糊的咧。颗粒感十足。3399，真坑人。以后不买华为了。,1,2017-05-17 14:29:33,浅***i,月光银,标准版,32GB,来自京东iPhone客户端,PLUS会员
5888,5888,HUAWEI Mate 9,产品介绍使用USF2.1的闪存，到手的机子却用的是2.0的，每个型号都存在闪存门吗？请给个说法，欺骗消费者啊,1,2017-05-16 23:43:13,魔***主,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5889,5889,HUAWEI Mate 9,此时此刻的心情，一切言表都在图片，偶尔还出现触屏点击没反应，买了不到一个礼拜。居然重启是解决问题的方法，前两天就让我重启，今天还让我重启。充电次数五六次，电池明显电量下降好多，刚到手时晚上充饱，到下午下班50%多，这两天中午就50%。4000啊苹果的价，华为&hellip;&hellip;,1,2017-05-16 17:11:02,m***D,香槟金,标准版,64GB,来自微信购物,银牌会员
5890,5890,HUAWEI Mate 9,用了两个多月  深深地感觉到 用手机时间长了就烫手   不明发热严重,1,2017-05-16 11:42:13,源***P,黑色,标准版,64GB,来自京东Android客户端,银牌会员
5891,5891,HUAWEI Mate 9,绝对的大差评！！！用了两周不到，今天开始，比我用了三年的手机还要卡！！！短短半小时不到，死机无数次，黑屏无数次，真想把手机从窗口扔出去！！！我是买了个假手机么！！！还是京东你给了我一个翻新机！！！看看右上角的时间，山寨机都没有办法黑屏两分钟好嘛！！！,1,2017-05-15 23:38:59,s***l,摩卡金,标准版,128GB,来自京东Android客户端,PLUS会员
5892,5892,HUAWEI Mate 9,刚买的就坏了，出现自动触屏的情况，没法用了,1,2017-05-15 17:31:31,jd345595ugs,月光银,标准版,32GB,,金牌会员
5893,5893,HUAWEI Mate 9,"用了2个半月的手机，放在口袋里，莫名其妙屏幕就碎了。咨询了客服，客服说屏幕是康宁大猩猩玻璃，我就呵呵了，也不是什么廉价的手机，都不如家里的锅子结实！屏幕说碎就碎！！
原来华为手机买来就是要当宝贝供着的，就不是留着用的。质量不敢恭维，要买的请慎重考虑。",1,2017-05-14 21:11:25,j***t,摩卡金,标准版,128GB,来自京东iPhone客户端,金牌会员
5894,5894,HUAWEI Mate 9,一个字，差，两个字，垃圾，真不敢相信是官方旗舰店卖的东西，这么高的配置，这么贵，竟然卡顿，屏幕分辨率太低，照相也不清晰,1,2017-05-14 14:57:52,凌***竹,黑色,标准版,128GB,来自京东Android客户端,钻石会员
5895,5895,HUAWEI Mate 9,本来很满意的，然而送货时间让人气愤，明明显示第二天就能收到，结果隔了一天才到,1,2017-05-13 21:55:57,依***e,摩卡金,标准版,64GB,来自京东Android客户端,金牌会员
5896,5896,HUAWEI Mate 9,手机接电话的时候 会无缘无故的死机  搞不懂什么情况,1,2017-05-13 21:33:47,j***醒,黑色,标准版,64GB,,钻石会员
5897,5897,HUAWEI Mate 9,用一个月，没有消息自动亮屏，没有充电时有像闹鬼的充电声音一直在响,1,2017-05-20 12:13:12,哎***i,陶瓷白,标准版,64GB,来自京东Android客户端,金牌会员
5898,5898,HUAWEI Mate 9,我是4499买的，是不是很傻b,1,2017-05-19 21:46:23,z***y,香槟金,标准版,128GB,来自京东iPhone客户端,钻石会员
5899,5899,HUAWEI Mate 9,强烈要求大家不要买 这个手机就是翻新机 我用了不到二十天就充不上电也开不开机了  克客服也不管 谁买谁后悔,1,2017-05-17 20:55:40,曦***咪,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5900,5900,HUAWEI Mate 9,"价格比实体店贵300，我瞥见库存表，进价才3147，看来店员还能有折扣空间。
备忘录和日历同步到云上后，不能编辑，这么大的公司云都做不好。
华为完全是靠水军，产品不行，建议买同价位的Iphone",1,2017-05-12 22:25:34,W***_,摩卡金,标准版,64GB,来自京东Android客户端,钻石会员
5901,5901,HUAWEI Mate 9,用了半个月  说下我的体验 虽然充电很快  但是这电量用的也太快了 一天要充个三四次 还有这手机经常会有一些小卡  感觉对不起这个价格 最多三千五撑死了 现在想转手了  几乎全新 还不知道能卖多少  华为太不保值了  还不如买6splus,1,2017-05-12 15:30:30,大***逸,摩卡金,标准版,128GB,来自京东Android客户端,PLUS会员
5902,5902,HUAWEI Mate 9,唉，对这mate9很失望，掉漆，背后摄像头位置还不正，而且背面很容易脏，手里拿一会儿都不能看了,1,2017-05-17 16:50:37,j***a,黑色,标准版,64GB,来自京东Android客户端,银牌会员
5903,5903,HUAWEI Mate 9,什么破手机？国产就产这破玩应，新机卡。上个YY语音卡，玩个王者荣耀卡，我就想知道这瘠薄手机还能干点啥，反应迟钝。第一次买华为，也是最后一次。还都说华为好，没看出来哪特么好,1,2017-05-12 11:25:09,1850085522,黑色,标准版,64GB,,金牌会员
5904,5904,HUAWEI Mate 9,手机拆开来看起来脏兮兮的，你们京东经常会给我别人用过的东西，手环鼠标之类的也就算了，这次的手机居然也给我二手货，你们觉得这样对待一个老客户合适吗？怒！,1,2017-05-12 08:42:21,jdroarinoot,月光银,标准版,32GB,,钻石会员
5905,5905,HUAWEI Mate 9,买回来之后，用了两天，出现了系统出现故障，要求换货，起初还不愿意，说我刷机了，我买来用了一两天手机，自己去刷机，是不是自己有病，可能吗，之后天天和他们打电话，那真是吵架啊，之后勉强换回一台新的，现在还在用着，希望不会出现问题，送过去赠品没有换还给我，说是给我退了85元钱来抵一个蓝牙耳机和充电宝，另外那个50元电话费卡，客服说是是0元送的，说是给我退了0元，我真是醉了，要是0元，你咋不给我寄这样1000张这样的卡来，我照样收，算了真是遇上这样第一次，希望手机能用久一点，拜托了，一年在京东买几万元电子产品，有这样对待客户的么。,1,2017-05-11 22:05:54,jdlizhentgs,黑色,标准版,64GB,,钻石会员
5906,5906,HUAWEI Mate 9,买的黑色，手机用着还好，才买2个月，没摔过都有点掉漆了，觉得质量不是很好,1,2017-05-10 17:38:54,j***a,黑色,标准版,64GB,来自京东Android客户端,金牌会员
5907,5907,HUAWEI Mate 9,客服吊的不行，一副爱谁谁的德行。京东快递这次也是不给力，非常不好的一次购物体验！,1,2017-05-10 15:15:47,y***2,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5908,5908,HUAWEI Mate 9,手机真的是要多烂有多烂，才买来用了两个多月，保护的好好的，什么都没做，莫名其妙就坏了。我也是醉了。找客服说让我拿去进修。新手机让我拿去检修，谁还会用。,1,2017-05-10 11:41:33,丶***丨,黑色,标准版,64GB,来自京东iPhone客户端,金牌会员
5909,5909,HUAWEI Mate 9,第一次用国产机，系统很流畅，软件无任何问题。但是硬件就有点讲不过去了，本月1号拿到手机，用了10天无摔无磨损居然掉漆，要是能顶个两个月三个月最起码讲的过去，心里好不舒服，我觉得这是质量问题，但是客服讲无法解决，唉，好心塞。,1,2017-05-11 20:11:11,这***了,黑色,标准版,64GB,来自京东Android客户端,钻石会员
5910,5910,HUAWEI Mate 9,还没一个月就这样了，真心有点失望,1,2017-05-11 12:20:10,小***-,摩卡金,标准版,64GB,来自京东iPhone客户端,钻石会员
5911,5911,HUAWEI Mate 9,信号差,1,2017-05-09 23:39:48,s***s,黑色,标准版,64GB,,金牌会员
5912,5912,HUAWEI Mate 9,差评，用了几天wlan就信号差的不行，已经返修,1,2017-05-09 15:38:30,crazy鈊,摩卡金,标准版,64GB,来自京东iPhone客户端,钻石会员
5913,5913,HUAWEI Mate 9,真是太辣鸡了，以前用7的时候还感觉很满意，但是9真的让我很失望，不止上手没几天就卡，SIM卡还经常自己无缘无故脱落，必须重启手机好几遍才好使，我真的是服了。,1,2017-05-08 16:15:13,8***8,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5914,5914,HUAWEI Mate 9,没想到华为如此垃圾，一个旗舰机，第一次10天就开不了机。强起开机了，第二次40天就完蛋了。送客服要维修一周。苹果都是直接换新机，不是不支持国产，品质服务真是没法比！,1,2017-05-11 10:52:39,jd北京隐先,摩卡金,标准版,128GB,来自京东iPhone客户端,PLUS会员
5915,5915,HUAWEI Mate 9,外放音质太差了，形容它是山寨机的音质一点不过分，何况这么高的价格。,1,2017-05-09 11:44:35,花***堂,陶瓷白,标准版,64GB,,钻石会员
5916,5916,HUAWEI Mate 9,"手机很好
但是京东的系统很垃圾，买的时候选中了12期免息白条
到了结算的时候，系统却没有默认选择12期免息。导致产生了手续费。
和客服沟通，表示无法更改。。。我也是醉了
第一次碰到网购，选中的优惠在结算的时候不进行默认选择。
这不是坑人吗？？？",1,2017-05-08 15:02:28,d***x,黑色,标准版,64GB,,钻石会员
5917,5917,HUAWEI Mate 9,还行吧。但是华为良心大大的坏了，虽然我不是P10用户，但是这样的企业应该早点倒闭。,1,2017-05-07 19:20:34,少***3,月光银,标准版,32GB,来自京东iPhone客户端,PLUS会员
